Account No,total_transactions,total_spent,median_transaction,mean_transaction,business_interactions,user_interactions,most_recent_transaction
519935524.0,366,20136.87,20.375,55.018770491803274,"['PureGym', 'Xbox', 'The Crown', 'Tesco', 'Fitted Stitch', 'Starbucks', 'Reebok', 'Sports Direct', 'Selfridges', 'Gamestation', 'Five Senses Art', 'Mojang Studios', 'SquareOnix', 'Fat Face', 'Sainsbury Local', 'Hobby Lobby', 'Boots', 'Loosely Fitted', 'Matalan', 'Revella', 'Amazon', 'AMAZON', 'Topshop', 'Lloyds Pharmacy', 'JustEat', 'Coop Local', 'Etsy', 'Costa Coffee', 'Sainsbury', 'Blizzard', 'Deliveroo', 'Craftastic']",[474301748.0],2023-12-06
520239952.0,139,38161.87,57.97,274.5458273381295,"['Disney', 'Amazon', 'PureGym', 'Tesco', 'JD Sports', 'AMAZON', 'Sports Direct', 'Topshop', 'Revella', 'Matalan', 'JustEat', 'Loosely Fitted', 'Fat Face', 'Deliveroo']",[385685918.0],2023-12-02
520418719.0,145,31025.22,104.5,213.96703448275863,"['LBG', ""Blackwell's"", 'Tesco', 'JustEat', 'SquareOnix', 'Blizzard', 'The Works', 'Gamestation', 'Fat Face', 'Topshop', 'Revella', 'Deliveroo', 'Xbox', 'Mojang Studios', 'Matalan']",[165045150.0],2023-12-06
520447032.0,344,23939.28,26.064999999999998,69.59093023255814,"['LBG', 'Netflix', 'PureGym', 'Tesco', 'The Works', 'Gamestation', 'Sports Direct', 'AMAZON', 'CeX', 'Wool', 'Fat Face', 'Revella', 'Coop Local', 'JustEat', 'Mojang Studios', 'Blizzard', 'Loosely Fitted', 'Topshop', 'Amazon', 'SquareOnix', 'Sainsbury', 'Five Senses Art', 'Xbox', 'Lloyds Pharmacy', 'Deliveroo', 'Brilliant Brushes', 'Selfridges', 'Sainsbury Local', 'Fitted Stitch', 'Etsy', 'Matalan', 'Boots', ""Blackwell's""]",[],2023-12-06
521611005.0,135,20324.65,29.99,150.55296296296297,"['Halifax', 'Disney', 'Netflix', 'Grand Union BJJ', 'PureGym', ""Blackwell's"", 'Craftastic', 'Reebok', 'Five Senses Art', 'Coop Local', 'Lloyds Pharmacy', 'Brilliant Brushes', 'Sports Direct', 'Deliveroo', 'Topshop', 'Boots', 'Matalan', 'Amazon', 'JustEat', 'Tesco', 'The Works']",[494404688.0],2023-12-01
522188082.0,424,25499.03,32.214999999999996,60.139221698113204,"['Halifax', 'Disney', 'Netflix', 'PureGym', ""Blackwell's"", 'Tesco', 'Brilliant Brushes', 'Hobby Lobby', 'Five Senses Art', 'Loosely Fitted', 'The Crown', 'Sports Direct', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Selfridges', 'The Works', 'Deliveroo', 'Etsy', 'AMAZON', 'Wool', 'Lloyds Pharmacy', 'Sainsbury Local', 'Boots', 'Fitted Stitch', 'Amazon', 'Coop Local', 'Sainsbury']",[],2023-12-06
524425303.0,205,20322.36,37.99,99.13346341463415,"['LBG', 'PureGym', 'Netflix', 'Amazon', 'Xbox', 'Grand Union BJJ', 'Tesco', ""Blackwell's"", 'Wool', 'Sports Direct', 'Five Senses Art', 'CeX', 'JustEat', 'Blizzard', 'Mojang Studios', 'Deliveroo', 'Gamestation', 'Revella', 'Matalan', 'Fat Face', 'Starbucks']",[],2023-12-05
525524239.0,96,4143.32,18.99,43.15958333333333,"['Netflix', 'PureGym', ""Blackwell's"", 'The Crown', 'Cass Art', 'Tesco', 'Coop Local', 'Hobby Lobby', 'Sports Direct', 'Revella', 'Fat Face', 'Deliveroo', 'Brilliant Brushes', 'The Works', 'JustEat', 'Reebok', 'Topshop', 'Five Senses Art']",[558875206.0],2023-12-04
527842638.0,253,17535.8,26.98,69.31146245059288,"['Netflix', 'PureGym', 'Grand Union BJJ', 'Tesco', ""Blackwell's"", 'Brilliant Brushes', 'Gamestation', 'Sports Direct', 'Starbucks', 'Sainsbury', 'Reebok', 'JustEat', 'Coffee #1', 'The Works', 'CeX', 'Five Senses Art', 'Blizzard', 'Mojang Studios', 'Etsy', 'Revella', 'Fat Face', 'Xbox', 'Topshop', 'Matalan', 'Deliveroo', 'Hobby Lobby', 'SquareOnix']",[261894284.0],2023-12-02
531186970.0,211,19082.84,37.34,90.44,"['Halifax', 'Amazon', 'SquareOnix', 'Blizzard', 'PureGym', 'Tesco', 'The Works', ""Blackwell's"", 'Sports Direct', 'Brilliant Brushes', 'Gamestation', 'Xbox', 'Five Senses Art', 'Sainsbury Local', 'Fat Face', 'Lloyds Pharmacy', 'Mojang Studios', 'Selfridges', 'Topshop', 'AMAZON', 'Coop Local', 'Deliveroo', 'Fitted Stitch', 'Hobby Lobby', 'Revella', 'Loosely Fitted', 'Etsy', 'Matalan', 'Boots', 'Sainsbury']",[],2023-12-06
532478725.0,642,18607.17,28.240000000000002,28.983130841121493,"['Disney', 'Amazon', ""Blackwell's"", 'Starbucks', 'Selfridges', 'Fat Face', 'Topshop', 'Fitted Stitch', 'JustEat', 'Matalan', 'Tesco', 'Deliveroo', 'Revella', 'Sainsbury', 'Coop Local', 'Loosely Fitted', 'Lloyds Pharmacy', 'Boots', 'Sainsbury Local', 'Etsy', 'AMAZON']",[],2023-12-06
532525712.0,129,5244.03,24.74,40.651395348837205,"['Netflix', 'Amazon', 'The Crown', 'Tesco', 'Gamestation', 'Topshop', 'Matalan', 'Fat Face', 'Revella', 'Loosely Fitted', 'Coffee #1', 'SquareOnix', 'Blizzard', 'Mojang Studios', 'JustEat', 'Xbox', 'Deliveroo', 'Reebok', 'Sports Direct']",[],2023-12-01
534097839.0,136,10914.31,16.16,80.2522794117647,"['Halifax', 'Netflix', 'Amazon', 'Xbox', 'SquareOnix', 'PureGym', 'Deliveroo', 'Coop Local', 'Tesco', 'Mojang Studios', 'JustEat', 'Blizzard']",[],2023-12-06
534204159.0,329,17805.67,26.95,54.12057750759878,"['PureGym', 'Amazon', 'Tesco', 'Hobby Lobby', 'The Works', 'Fat Face', 'Topshop', 'Matalan', 'Sports Direct', 'Wool', 'Five Senses Art', 'Deliveroo', 'AMAZON', 'Fitted Stitch', 'Sainsbury Local', 'Etsy', 'Sainsbury', 'Selfridges', 'Coop Local', ""Blackwell's"", 'Loosely Fitted', 'Revella', 'Boots', 'Lloyds Pharmacy', 'JustEat']",[],2023-12-05
534325901.0,482,22308.56,18.99,46.28331950207469,"['LBG', 'PureGym', 'Disney', 'Mojang Studios', 'Xbox', 'Grand Union BJJ', ""Blackwell's"", 'Revella', 'Tesco', 'Five Senses Art', 'Amazon', 'JD Sports', 'CeX', 'Sports Direct', 'Gamestation', 'Hobby Lobby', 'Brilliant Brushes', 'Deliveroo', 'Fat Face', 'SquareOnix', 'Blizzard', 'Topshop', 'JustEat', 'AMAZON', 'Sainsbury', 'Matalan', 'Millets', 'Etsy', 'Lloyds Pharmacy', 'Fitted Stitch', 'Boots', 'Loosely Fitted', 'Selfridges', 'Sainsbury Local', 'Coop Local']",[],2023-12-06
534583529.0,172,18482.21,76.69,107.45470930232558,"['LBG', 'Xbox', 'SquareOnix', 'Blizzard', 'Netflix', 'Amazon', 'Tesco', 'Selfridges', 'Fitted Stitch', 'Gamestation', 'Etsy', 'JustEat', 'Mojang Studios', 'Deliveroo']",[],2023-12-02
534908754.0,110,22296.91,48.620000000000005,202.6991818181818,"['Halifax', 'PureGym', 'Netflix', 'Tesco', 'Deliveroo', 'JustEat']",[158766229.0],2023-12-06
535273662.0,68,1156.06,14.99,17.000882352941176,"['PureGym', 'Netflix', 'Amazon', 'SquareOnix', 'Mojang Studios', 'Gamestation', 'Reebok', 'Blizzard', 'Xbox', 'JustEat', 'Tesco']",[],2023-11-30
535744551.0,294,21507.13,31.975,73.15350340136055,"['LBG', 'Disney', 'SquareOnix', 'PureGym', 'The Works', 'Wool', 'Sainsbury Local', 'Reebok', 'The Crown', 'Tesco', 'Gamestation', 'Craftastic', 'Deliveroo', 'Topshop', 'Matalan', 'Blizzard', 'Xbox', 'Hobby Lobby', 'Sports Direct', 'Mojang Studios', 'A Yarn Story', 'JustEat', 'Fat Face', ""Blackwell's"", 'Brilliant Brushes', 'Five Senses Art']",[383345285.0],2023-12-05
535804582.0,167,35301.26,60.0,211.38479041916167,"['Halifax', 'Netflix', 'Xbox', 'Blizzard', 'Grand Union BJJ', 'PureGym', 'Tesco', 'JustEat', 'Brilliant Brushes', 'Topshop', 'Matalan', 'Deliveroo', 'SquareOnix', 'Craftastic', 'Reebok', 'Hobby Lobby', 'Sports Direct', 'Mojang Studios']",[960208650.0],2023-12-05
536924114.0,174,23026.7,22.32,132.33735632183908,"['Disney', 'Amazon', 'Grand Union BJJ', 'Mojang Studios', 'Blizzard', 'PureGym', ""Blackwell's"", 'Hobby Lobby', 'Tesco', 'The Crown', 'Sports Direct', 'Lloyds Pharmacy', 'Wool', 'Loosely Fitted', 'Gamestation', 'Fat Face', 'Revella', 'JustEat', 'The Works', 'SquareOnix', 'Xbox', 'Topshop', 'Matalan', 'Boots']",[799286313.0],2023-11-30
537487133.0,137,8264.31,31.73,60.323430656934306,"['Xbox', 'Mojang Studios', 'PureGym', 'Netflix', 'Disney', 'Grand Union BJJ', 'The Crown', 'The Works', 'Sports Direct', 'Tesco', 'CeX', 'Gamestation', 'Matalan', 'Topshop', 'Loosely Fitted', 'Revella', 'Fat Face', 'Blizzard', 'JustEat', 'SquareOnix', 'Deliveroo']",[],2023-12-02
538003940.0,337,16034.58,34.5,47.58035608308605,"['Xbox', 'Mojang Studios', 'Amazon', 'Netflix', 'Grand Union BJJ', 'PureGym', 'The Works', 'The Crown', 'Brilliant Brushes', 'CeX', 'A Yarn Story', 'Sports Direct', 'Wool', 'Matalan', 'Topshop', 'Fat Face', 'Revella', 'Loosely Fitted', 'Five Senses Art', 'Gamestation', 'Deliveroo', ""Blackwell's"", 'SquareOnix', 'Blizzard', 'JustEat', 'Hobby Lobby']",[],2023-12-06
540159353.0,552,26593.27,8.145,48.17621376811594,"['LBG', 'Amazon', 'PureGym', 'Xbox', 'Mojang Studios', 'SquareOnix', ""Blackwell's"", 'The Crown', 'Starbucks', 'Tesco', 'Coffee #1', 'Sports Direct', 'Sainsbury Local', 'Gamestation', 'Loosely Fitted', 'Five Senses Art', 'Selfridges', 'Fitted Stitch', 'Blizzard', 'Lloyds Pharmacy', 'Fat Face', 'Topshop', 'Matalan', 'Hobby Lobby', 'Sainsbury', 'The Works', 'Costa Coffee', 'Revella', 'Deliveroo', 'Coop Local', 'Etsy', 'Boots']",[],2023-12-06
541639148.0,457,15432.6,21.08,33.76936542669584,"['PureGym', 'Blizzard', 'SquareOnix', 'Netflix', ""Blackwell's"", 'Sports Direct', 'JustEat', 'Five Senses Art', 'Fat Face', 'Topshop', 'Matalan', 'Boots', 'Gamestation', 'The Works', 'Mojang Studios', 'Tesco', 'Lloyds Pharmacy', 'Amazon', 'Revella', 'Deliveroo', 'Loosely Fitted', 'Coop Local', 'Fitted Stitch', 'Sainsbury', 'Etsy', 'Hobby Lobby', 'AMAZON', 'Sainsbury Local', 'Xbox', 'Hobbycraft', 'Selfridges', 'Reebok']",[129018172.0],2023-12-06
544961962.0,156,23254.22,94.735,149.06551282051282,"['LBG', 'Xbox', 'SquareOnix', 'PureGym', 'Tesco', 'Sports Direct', 'Starbucks', 'The Crown', 'Gamestation', 'Sainsbury Local', 'Loosely Fitted', 'Blizzard', 'Matalan', 'JustEat', 'CeX', 'Sainsbury', 'Topshop', 'Revella', 'Fat Face', 'Mojang Studios', 'Deliveroo']",[632065391.0],2023-12-01
546296727.0,224,11626.45,29.52,51.90379464285714,"['Amazon', 'Disney', 'PureGym', 'Xbox', 'SquareOnix', 'Blizzard', 'Grand Union BJJ', 'The Works', 'Tesco', 'Topshop', 'AMAZON', 'Five Senses Art', 'Sports Direct', 'Brilliant Brushes', 'Mojang Studios', 'Deliveroo', 'Coop Local', 'Revella', 'Matalan', ""Blackwell's"", 'Hobby Lobby', 'Fat Face', 'JustEat']",[],2023-12-06
546760202.0,73,2943.73,18.99,40.32506849315069,"['PureGym', 'Netflix', 'JustEat', 'Tesco', 'Rose & Crown', 'Matalan', 'Sports Direct', 'The Crown', 'Deliveroo']",[],2023-11-30
547010927.0,541,22249.22,26.4,41.12609981515712,"['Mojang Studios', 'Netflix', 'Amazon', 'PureGym', 'Tesco', 'The Works', 'Selfridges', 'CeX', 'Reebok', 'Gamestation', 'Sainsbury', 'Sports Direct', 'Coop Local', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'SquareOnix', 'Blizzard', 'JustEat', 'Sainsbury Local', 'AMAZON', 'Xbox', 'Lloyds Pharmacy', 'Boots', 'Fitted Stitch', ""Blackwell's"", 'Deliveroo', 'Etsy']",[],2023-12-06
548549094.0,68,2451.06,15.99,36.045,"['Netflix', 'Tesco', 'AMAZON', 'Gamestation', 'Sports Direct', 'Loosely Fitted', 'Sainsbury', 'Fitted Stitch', 'Xbox', 'SquareOnix', 'Blizzard', 'Mojang Studios', 'Deliveroo', 'Lavender Primary']",[],2023-11-30
548638376.0,48,1575.96,18.99,32.8325,"['Disney', 'PureGym', 'Sports Direct', 'AMAZON', 'Starbucks', 'Boots', 'Amazon', 'Deliveroo', 'Revella', 'Fat Face', 'JustEat']",[],2023-11-30
548907062.0,275,15857.43,37.83,57.66338181818182,"['Mojang Studios', 'Netflix', 'PureGym', 'Grand Union BJJ', ""Blackwell's"", 'Lloyds Pharmacy', 'Five Senses Art', 'Matalan', 'Revella', 'Tesco', 'Gamestation', 'Fitted Stitch', 'Sports Direct', 'Topshop', 'Fat Face', 'Etsy', 'Selfridges', 'SquareOnix', 'Brilliant Brushes', 'Sainsbury', 'Xbox', 'Sainsbury Local', 'Blizzard', 'The Works', 'AMAZON', 'Amazon', 'Deliveroo', 'Hobby Lobby']",[],2023-12-04
549414742.0,652,25130.33,29.595,38.5434509202454,"['Disney', 'Netflix', 'Tesco', 'Gamestation', 'Five Senses Art', 'Selfridges', 'Amazon', 'Fitted Stitch', 'Fat Face', 'Topshop', 'Matalan', 'SquareOnix', 'JustEat', 'Xbox', 'Mojang Studios', 'Coop Local', 'Loosely Fitted', 'Boots', 'Revella', 'Sainsbury Local', 'Lloyds Pharmacy', 'Sainsbury', 'Deliveroo', 'Etsy', 'AMAZON', 'Blizzard', 'Brilliant Brushes', 'Hobby Lobby']",[],2023-12-06
550169791.0,376,28034.899999999998,22.495,74.56090425531914,"['Halifax', 'PureGym', 'Xbox', 'Tesco', 'Gamestation', 'SquareOnix', 'Sports Direct', 'CeX', 'Selfridges', 'Fitted Stitch', 'JustEat', 'Mojang Studios', 'Blizzard', 'Revella', 'Fat Face', 'Topshop', 'Sainsbury', 'AMAZON', 'Coop Local', 'Sainsbury Local', 'Boots', 'Matalan', 'Amazon', 'Loosely Fitted', 'Etsy', 'Lloyds Pharmacy', 'Deliveroo']",[],2023-12-06
550644516.0,141,21309.7,39.6,151.13262411347517,"['Halifax', 'Netflix', 'Amazon', 'PureGym', 'Xbox', 'Blizzard', 'Sainsbury', 'JD Sports', 'Brilliant Brushes', 'CeX', 'Five Senses Art', 'Tesco', 'Sports Direct', 'Fat Face', 'Topshop', 'Matalan', 'Revella', 'Mojang Studios', 'SquareOnix', 'JustEat', 'Deliveroo']",[128030172.0],2023-12-02
550832673.0,270,26303.18,46.94,97.41918518518519,"['LBG', 'PureGym', 'Netflix', 'Grand Union BJJ', 'SquareOnix', 'Mojang Studios', 'The Crown', 'Tesco', 'Coffee #1', 'Sports Direct', 'Five Senses Art', 'Loosely Fitted', ""Blackwell's"", 'Revella', 'Matalan', 'Xbox', 'JustEat', 'Blizzard', 'Sainsbury', 'Fat Face', 'Topshop', 'The Works', 'Hobby Lobby', 'Deliveroo', 'Fitted Stitch', 'Lloyds Pharmacy', 'Brilliant Brushes', 'Selfridges', 'Boots']",[],2023-12-02
551196328.0,169,15356.88,35.0,90.8691124260355,"['Halifax', 'PureGym', 'Amazon', 'Netflix', 'Blizzard', 'Tesco', 'Sports Direct', 'Hobby Lobby', 'Matalan', 'Topshop', 'Gamestation', 'The Works', 'Deliveroo', 'Mojang Studios', 'Xbox', 'JustEat', 'SquareOnix', 'Boots', 'Revella', 'Coop Local']",[],2023-12-01
551755686.0,235,10950.56,18.99,46.598127659574466,"['Netflix', 'Mojang Studios', 'PureGym', 'Tesco', 'Sainsbury Local', 'Sports Direct', 'Five Senses Art', 'The Works', 'A Yarn Story', 'Stitch By Stitch', ""Blackwell's"", 'Fat Face', 'Wool', 'Hobby Lobby', 'SquareOnix', 'Blizzard', 'Revella', 'Topshop', 'Xbox', 'Loosely Fitted', 'Amazon', 'Matalan', 'Coop Local', 'Foyles', 'Selfridges', 'AMAZON', 'Boots', 'Sainsbury', 'Fitted Stitch', 'Lloyds Pharmacy', 'Brilliant Brushes']",[],2023-12-06
552980092.0,175,7962.07,18.99,45.497542857142854,"['Netflix', 'Amazon', 'PureGym', 'SquareOnix', 'Wool', 'Sainsbury Local', ""Blackwell's"", 'Sports Direct', 'Coop Local', 'Revella', 'Fat Face', 'Tesco', 'The Works', 'Xbox', 'Mojang Studios', 'Blizzard', 'Deliveroo', 'Stitch By Stitch', 'JustEat', 'Hobby Lobby', 'A Yarn Story']",[],2023-12-06
553734946.0,238,21802.81,44.98,91.60844537815126,"['LBG', 'Netflix', 'Grand Union BJJ', 'PureGym', 'Tesco', 'Deliveroo', 'Reebok', 'Gamestation', 'The Works', 'Brilliant Brushes', 'Sports Direct', 'Mojang Studios', 'JustEat', 'Five Senses Art', 'SquareOnix', 'CeX', 'Topshop', 'Blizzard', 'Sainsbury', 'Matalan', 'Xbox', 'Fat Face', 'Revella']",[],2023-12-06
554771381.0,34,2371.39,28.310000000000002,69.74676470588236,"['PureGym', 'The Works', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Deliveroo', 'Tesco', 'JustEat']",[],2023-12-05
554792076.0,263,16874.81,34.94,64.16277566539924,"['LBG', 'Blizzard', 'Xbox', 'Netflix', 'Tesco', 'Sainsbury', 'Coop Local', 'Gamestation', 'Matalan', 'Topshop', 'Revella', 'SquareOnix', 'Mojang Studios', 'Deliveroo', 'Loosely Fitted', 'JustEat', 'Amazon', 'Sainsbury Local', 'Boots', 'Fat Face', 'Etsy', 'Selfridges', 'Fitted Stitch', 'Lloyds Pharmacy', 'AMAZON']",[],2023-12-06
555393405.0,180,22738.83,36.495,126.32683333333334,"['LBG', 'PureGym', 'Disney', 'Netflix', 'Blizzard', 'Mojang Studios', 'Grand Union BJJ', 'Tesco', 'Deliveroo', 'JustEat', 'Gamestation', 'Xbox', 'Sports Direct', 'Sainsbury Local', 'SquareOnix', ""Blackwell's"", 'CeX', 'Wool', 'Revella', 'Fat Face', 'Stitch By Stitch']",[621181115.0],2023-12-01
555804115.0,172,19061.59,29.33,110.82319767441861,"['LBG', 'Xbox', 'PureGym', ""Blackwell's"", 'Tesco', 'The Crown', 'The Works', 'Deliveroo', 'Sports Direct', 'Gamestation', 'SquareOnix', 'Fat Face', 'Topshop', 'Revella', 'CeX', 'Blizzard', 'Mojang Studios', 'JustEat', 'Matalan']",[],2023-12-02
556631012.0,205,11353.98,37.95,55.38526829268292,"['Xbox', 'SquareOnix', 'Mojang Studios', 'Netflix', 'Amazon', 'PureGym', 'Grand Union BJJ', 'The Works', 'Sports Direct', 'Tesco', 'Brilliant Brushes', ""Blackwell's"", 'Revella', 'Fat Face', 'Hobby Lobby', 'Deliveroo', 'Loosely Fitted', 'Matalan', 'Topshop', 'Five Senses Art', 'Gamestation', 'Blizzard', 'JustEat']",[282102606.0],2023-12-01
556992209.0,329,25303.73,26.71,76.91103343465045,"['Halifax', 'Xbox', 'Netflix', 'Disney', 'PureGym', 'Tesco', 'Sports Direct', 'Five Senses Art', 'Deliveroo', 'Gamestation', 'Hobby Lobby', 'The Works', 'Matalan', 'Fat Face', 'Topshop', 'Wool', 'Blizzard', 'Sainsbury Local', 'Mojang Studios', 'The Crown', 'Brilliant Brushes', 'SquareOnix', 'Revella', 'JustEat', 'Boots', 'AMAZON', 'Coop Local', 'Amazon', 'Selfridges', 'Fitted Stitch', 'Sainsbury', 'Loosely Fitted']",[],2023-12-05
558119802.0,462,27117.38,23.665,58.69562770562771,"['Halifax', 'Netflix', 'Amazon', 'Tesco', 'Five Senses Art', 'Xbox', 'Mojang Studios', 'Blizzard', 'SquareOnix', 'The Works', 'Gamestation', 'Fat Face', 'Hobby Lobby', 'JustEat', 'Loosely Fitted', 'Revella', 'Coop Local', 'Boots', 'Fitted Stitch', 'Matalan', 'Topshop', 'Sainsbury', 'AMAZON', 'Selfridges', 'Lloyds Pharmacy', 'Sainsbury Local', 'Deliveroo', 'Etsy']",[],2023-12-06
558875206.0,322,28950.75,8.100000000000001,89.90916149068323,"['LBG', 'PureGym', 'Netflix', 'Tesco', 'Costa Coffee', 'Sports Direct', 'Starbucks', 'The Works', 'Deliveroo', ""Blackwell's"", 'Revella', 'JustEat', 'Fat Face', 'Sainsbury', 'Selfridges', 'Coffee #1', 'Amazon']",[525524239.0],2023-12-06
559995067.0,151,31800.260000000002,40.51,210.59774834437087,"['Halifax', 'Mojang Studios', 'Starbucks', 'The Crown', 'Gamestation', 'Sainsbury', 'Sports Direct', 'Topshop', 'Matalan', 'Deliveroo', 'Xbox', 'SquareOnix', 'Blizzard', 'JustEat', 'Coop Local', 'Fat Face', 'Sainsbury Local', 'Lloyds Pharmacy', 'Tesco', 'Loosely Fitted', 'Amazon', 'Fitted Stitch', 'AMAZON', 'Etsy', 'Selfridges', 'Revella']","[791220575.0, 224112146.0]",2023-12-05
564214408.0,161,20783.63,29.37,129.0908695652174,"['LBG', 'PureGym', 'Amazon', 'The Works', 'Tesco', 'CeX', 'Sports Direct', 'Five Senses Art', 'Gamestation', 'Mojang Studios', 'Blizzard', 'SquareOnix', 'Hobby Lobby', 'Xbox']",[],2023-12-05
564744955.0,218,19224.72,51.975,88.18678899082569,"['Halifax', 'Grand Union BJJ', 'Netflix', 'Amazon', 'The Crown', 'Tesco', 'Starbucks', 'Sports Direct', 'Fat Face', 'Coffee #1', 'JustEat', 'Reebok', 'Matalan', 'Deliveroo', 'Sainsbury', 'Sainsbury Local', 'Loosely Fitted', 'Topshop', 'Revella', 'Boots']",[],2023-12-05
565175333.0,122,25966.54,25.72,212.8404918032787,"['Halifax', 'Xbox', 'PureGym', 'Netflix', ""Blackwell's"", 'Tesco', 'Gamestation', 'The Crown', 'Costa Coffee', 'Starbucks', 'Sports Direct', 'Matalan', 'Deliveroo', 'Blizzard', 'Mojang Studios', 'JustEat', 'SquareOnix']",[168414279.0],2023-12-04
567499591.0,45,20972.39,620.0,466.0531111111111,"['Halifax', 'Grand Union BJJ', 'Tesco', 'JustEat', 'Deliveroo']",[856461967.0],2023-12-01
569687509.0,92,3416.95,18.99,37.14076086956521,"['Xbox', 'Blizzard', 'SquareOnix', 'Netflix', 'PureGym', 'Tesco', 'Mojang Studios', 'JustEat', 'Deliveroo']",[],2023-11-30
570269025.0,290,20240.27,36.95,69.79403448275862,"['LBG', 'Mojang Studios', 'SquareOnix', 'PureGym', 'Netflix', 'Grand Union BJJ', 'The Works', 'Tesco', ""Blackwell's"", 'Sports Direct', 'Fat Face', 'Topshop', 'AMAZON', 'Etsy', 'Five Senses Art', 'Matalan', 'Gamestation', 'Reebok', 'Loosely Fitted', 'Deliveroo', 'Amazon', 'CeX', 'Revella', 'Xbox', 'Blizzard', 'JustEat', 'Boots', 'Brilliant Brushes', 'Sainsbury Local', 'Lloyds Pharmacy', 'Selfridges', 'Coop Local']",[],2023-12-06
570323670.0,278,12227.59,27.985,43.98413669064748,"['Netflix', 'Disney', 'SquareOnix', 'Blizzard', 'PureGym', ""Blackwell's"", 'Sports Direct', 'Gamestation', 'Five Senses Art', 'CeX', 'The Works', 'Tesco', 'Deliveroo', 'Hobby Lobby', 'Revella', 'Fat Face', 'Xbox', 'Mojang Studios', 'Topshop', 'Matalan', 'JustEat', 'Lloyds Pharmacy', 'Coop Local', 'Sainsbury', 'Amazon', 'Sainsbury Local', 'Boots', 'Etsy', 'AMAZON', 'Fitted Stitch', 'Selfridges', 'Loosely Fitted']",[],2023-12-06
570410059.0,276,19178.14,55.99,69.48601449275363,"['PureGym', 'Tesco', 'Coffee #1', 'Reebok', 'Gamestation', 'Deliveroo', 'Amazon', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Selfridges', 'Blizzard', 'SquareOnix', 'Mojang Studios', 'JustEat', 'Xbox', 'Sports Direct']",[],2023-12-04
570575024.0,95,20018.96,61.45,210.7258947368421,"['Halifax', 'Netflix', 'Amazon', 'PureGym', 'JustEat', 'Tesco', 'Sports Direct', 'Sainsbury', 'Reebok', 'Deliveroo']",[216286013.0],2023-12-04
572136270.0,180,20725.76,56.0,115.1431111111111,"['LBG', 'Netflix', 'Blizzard', ""Blackwell's"", 'Tesco', 'Gamestation', 'Coop Local', 'SquareOnix', 'Mojang Studios', 'Xbox', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Deliveroo', 'AMAZON', 'JustEat']",[],2023-12-06
572333122.0,89,4930.18,18.99,55.39528089887641,"['Netflix', 'Blizzard', 'PureGym', 'Gamestation', 'The Works', 'Tesco', 'Xbox', 'SquareOnix', 'Mojang Studios', 'Deliveroo', 'JustEat']",[248869995.0],2023-12-06
572384506.0,417,27911.71,31.79,66.93455635491607,"['Netflix', 'Amazon', 'PureGym', 'Tesco', 'Hobby Lobby', 'The Crown', 'Five Senses Art', 'The Works', 'Sainsbury Local', ""Blackwell's"", 'Gamestation', 'Sports Direct', 'CeX', 'SquareOnix', 'Fat Face', 'Topshop', 'Brilliant Brushes', 'Coop Local', 'Wool', 'Deliveroo', 'Xbox', 'Fitted Stitch', 'Selfridges', 'Revella', 'Blizzard', 'JustEat', 'Etsy', 'Matalan', 'AMAZON', 'Loosely Fitted', 'Boots', 'Sainsbury', 'Lloyds Pharmacy', 'A Yarn Story', 'Mojang Studios']",[647936800.0],2023-12-06
574548998.0,219,28639.18,32.9,130.77251141552512,"['Halifax', 'Netflix', 'Disney', 'PureGym', ""Blackwell's"", 'The Crown', 'Costa Coffee', 'Gamestation', 'The Works', 'Revella', 'Sainsbury', 'Fat Face', 'Tesco', 'JustEat', 'Sports Direct', 'Blizzard', 'Five Senses Art', 'CeX', 'Starbucks', 'Reebok', 'Xbox', 'Topshop', 'SquareOnix', 'Mojang Studios', 'Hobby Lobby']",[446720287.0],2023-12-06
575652395.0,337,19952.44,30.05,59.20605341246291,"['Netflix', 'Amazon', 'PureGym', 'Tesco', 'The Works', 'Sports Direct', 'Five Senses Art', 'Revella', 'Fat Face', 'Matalan', 'Topshop', 'Gamestation', 'Blizzard', 'Mojang Studios', 'Deliveroo', 'Xbox', 'SquareOnix', 'Hobby Lobby', ""Blackwell's"", 'Boots', 'Fitted Stitch', 'Sainsbury Local', 'Etsy', 'JustEat', 'Lloyds Pharmacy', 'Selfridges', 'Loosely Fitted', 'AMAZON', 'Sainsbury', 'Coop Local']",[],2023-12-06
576188756.0,121,10697.49,23.45,88.40900826446281,"['LBG', 'Netflix', 'SquareOnix', 'Mojang Studios', 'Xbox', 'Tesco', 'Five Senses Art', 'Coffee #1', 'Matalan', 'Topshop', 'Fat Face', 'Deliveroo', 'Gamestation', 'Starbucks', 'Loosely Fitted', 'Blizzard', 'Sainsbury Local', 'JustEat', 'Wool', 'Sports Direct', 'Revella', 'Hobby Lobby']",[],2023-12-01
