Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name,Datetime
01/05/2023,00:00:00,390747457.0,1645.564099999999,1916.6,,Costa Coffee,2023-05-01 00:00:00
01/05/2023,00:00:00,660874296.0,3232.7735999608467,3080.0,,Lavender Primary,2023-05-01 00:00:00
30/04/2023,23:59:00,280098744.0,552.5553778716654,1230.0,660874296.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,688712152.0,4267.345060735516,2375.0,,Selfridges,2023-05-01 00:00:00
01/05/2023,00:00:00,806358207.0,9093.777892675764,2800.0,,Selfridges,2023-05-01 00:00:00
01/05/2023,00:00:00,487051121.0,3441.290231483566,2472.0,,Lavender Primary,2023-05-01 00:00:00
30/04/2023,23:59:00,678726554.0,465.6507523483896,860.0,487051121.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,675398089.0,813.9067592253492,1243.8,,A Cut Above,2023-05-01 00:00:00
30/04/2023,23:59:00,838415080.0,-922.507,1000.0,675398089.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,479366718.0,3431.8546476324,2773.0,,Barbiee Boutique,2023-05-01 00:00:00
30/04/2023,23:59:00,899742927.0,8603.903241264663,1000.0,479366718.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,822250278.0,7276.734801775665,2694.0,,Fat Face,2023-05-01 00:00:00
01/05/2023,00:00:00,609939116.0,4667.25202597474,1706.0,,Westport Care Home,2023-05-01 00:00:00
01/05/2023,00:00:00,517190750.0,3315.7108423683458,2648.1,,Green Park Academy,2023-05-01 00:00:00
01/05/2023,00:00:00,135937041.0,1187.4716517315887,1943.0,,Westport Care Home,2023-05-01 00:00:00
30/04/2023,23:59:00,460463595.0,-403.8579454185788,710.0,135937041.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,496395938.0,8358.357755981764,2841.66,,Green Park Academy,2023-05-01 00:00:00
01/05/2023,00:00:00,625281433.0,820.3814926292439,1819.0,,Westport Care Home,2023-05-01 00:00:00
30/04/2023,23:59:00,347110339.0,-87.37284250314792,450.0,625281433.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,151968462.0,8762.238169841923,3376.0,,Premier Finance,2023-05-01 00:00:00
01/05/2023,00:00:00,812692024.0,4451.781093624343,1842.5,,Brilliant Brushes,2023-05-01 00:00:00
01/05/2023,00:00:00,478651121.0,1629.2539295984704,1675.0,,Tesco,2023-05-01 00:00:00
01/05/2023,00:00:00,691012931.0,739.0340499999996,1584.0,,Westport Care Home,2023-05-01 00:00:00
30/04/2023,23:59:00,518378868.0,-81.84235000000024,120.0,691012931.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,540159353.0,8595.644713405325,3124.89,,Pets Corner,2023-05-01 00:00:00
01/05/2023,00:00:00,724537117.0,1665.1656999999998,1819.0,,Westport Care Home,2023-05-01 00:00:00
30/04/2023,23:59:00,346874167.0,552.9941499999995,730.0,724537117.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,322221939.0,5148.578000252602,2694.0,,Fat Face,2023-05-01 00:00:00
01/05/2023,00:00:00,912705941.0,11600.35755443018,2472.0,,Sunny Care Nursery,2023-05-01 00:00:00
01/05/2023,00:00:00,943829984.0,2365.569265885741,1675.0,,Kings Arms,2023-05-01 00:00:00
01/05/2023,00:00:00,899692478.0,1683.1051064759931,1675.0,,A Yarn Story,2023-05-01 00:00:00
30/04/2023,23:59:00,194745206.0,1333.9513720912432,1340.0,899692478.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,720742759.0,2567.9403808830075,1694.0,,Westport Care Home,2023-05-01 00:00:00
01/05/2023,00:00:00,564214408.0,1384.919284725726,1675.0,,Rose & Crown,2023-05-01 00:00:00
01/05/2023,00:00:00,821971408.0,2283.5748771814588,1675.0,,The Crown,2023-05-01 00:00:00
01/05/2023,00:00:00,475117511.0,5414.75424295024,2000.0,,Fitted Stitch,2023-05-01 00:00:00
30/04/2023,23:59:00,978951113.0,-193.3056425904188,640.0,384183820.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,407574996.0,3322.8739755025717,1609.0,,Fat Face,2023-05-01 00:00:00
01/05/2023,00:00:00,420109571.0,3383.89652812482,2780.0,,North Face,2023-05-01 00:00:00
30/04/2023,23:59:00,250895529.0,2781.9614324692843,2220.0,420109571.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,857754342.0,4570.730151463382,3087.75,,Premier Finance,2023-05-01 00:00:00
30/04/2023,23:59:00,299871610.0,813.6606530587674,770.0,857754342.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,215311171.0,4862.828827449906,1544.0,,Barbiee Boutique,2023-05-01 00:00:00
01/05/2023,00:00:00,516051449.0,2510.305112942985,1675.0,,Tesco,2023-05-01 00:00:00
01/05/2023,00:00:00,456221621.0,1935.8728673026285,1675.0,,Tesco,2023-05-01 00:00:00
01/05/2023,00:00:00,844206657.0,1621.93065514657,1675.0,,Fat Face,2023-05-01 00:00:00
01/05/2023,00:00:00,858560423.0,7579.141418857896,2870.0,,Brilliant Brushes,2023-05-01 00:00:00
01/05/2023,00:00:00,628470485.0,1353.6643310245347,1675.0,,Selfridges,2023-05-01 00:00:00
01/05/2023,00:00:00,489964679.0,16765.85377408302,5292.8,,Sunny Care Nursery,2023-05-01 00:00:00
30/04/2023,23:59:00,456246119.0,10004.112342036113,610.0,489964679.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,994214354.0,9432.451545258637,2999.0,,Fitted Stitch,2023-05-01 00:00:00
01/05/2023,00:00:00,355940285.0,3870.605912433224,3333.33,,Pets Corner,2023-05-01 00:00:00
30/04/2023,23:59:00,766941757.0,7321.219031742152,1230.0,355940285.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,939972497.0,1814.449735951238,1819.0,,Westport Care Home,2023-05-01 00:00:00
30/04/2023,23:59:00,653667523.0,5216.767192769632,560.0,939972497.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,897592348.0,7539.239970203444,2300.0,,Sunny Care Nursery,2023-05-01 00:00:00
01/05/2023,00:00:00,678330503.0,5055.868546058366,1584.0,,Westport Care Home,2023-05-01 00:00:00
01/05/2023,00:00:00,754141345.0,864.6669648842362,1943.0,,Westport Care Home,2023-05-01 00:00:00
30/04/2023,23:59:00,412823730.0,823.7844858504897,780.0,754141345.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,603721739.0,1727.8568994831846,1842.5,,Brilliant Brushes,2023-05-01 00:00:00
01/05/2023,00:00:00,370757362.0,2092.3668032670907,1675.0,,Craftastic,2023-05-01 00:00:00
01/05/2023,00:00:00,380228542.0,1847.4094169943676,1842.5,,Cass Art,2023-05-01 00:00:00
01/05/2023,00:00:00,940569402.0,8037.17765829915,3125.0,,Premier Finance,2023-05-01 00:00:00
01/05/2023,00:00:00,142791593.0,793.0161499999997,1625.0,,Rose & Crown,2023-05-01 00:00:00
30/04/2023,23:59:00,719742742.0,-683.2385077779636,650.0,142791593.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,655368335.0,4623.267295857362,1625.0,,The Crown,2023-05-01 00:00:00
01/05/2023,00:00:00,154246234.0,1640.3380921021042,1706.0,,Westport Care Home,2023-05-01 00:00:00
30/04/2023,23:59:00,490868147.0,178.26377912130113,680.0,154246234.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,860360312.0,1847.0062588826809,1842.5,,Pets Corner,2023-05-01 00:00:00
30/04/2023,23:59:00,807098817.0,981.3414999999992,680.0,860360312.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,630691258.0,2032.430701470846,1842.5,,Brilliant Brushes,2023-05-01 00:00:00
30/04/2023,23:59:00,358836279.0,817.6328928075867,740.0,630691258.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,920830317.0,3004.3699206374813,3168.0,,Fitted Stitch,2023-05-01 00:00:00
30/04/2023,23:59:00,469330905.0,1119.5784237252194,1270.0,920830317.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,170637730.0,4594.78675498829,2021.0,,A Cut Above,2023-05-01 00:00:00
01/05/2023,00:00:00,654329190.0,3174.98440758956,2773.0,,Barbiee Boutique,2023-05-01 00:00:00
30/04/2023,23:59:00,857997794.0,2546.984403336496,1110.0,654329190.0,,2023-04-30 23:59:00
01/05/2023,00:00:00,350921975.0,2046.9018044008144,1842.5,,Brilliant Brushes,2023-05-01 00:00:00
01/05/2023,00:00:00,284905540.0,6224.15927347772,2694.0,,Fitted Stitch,2023-05-01 00:00:00
01/05/2023,18:57:00,127809299.0,1126.165788099163,300.0,876890798.0,,2023-05-01 18:57:00
01/05/2023,19:00:00,124125096.0,876.730144387803,460.0,514362267.0,,2023-05-01 19:00:00
01/05/2023,19:29:00,871200314.0,940.9697077708051,740.0,349614277.0,,2023-05-01 19:29:00
02/05/2023,12:01:00,256045540.0,-1816.061400000001,70.0,711140907.0,,2023-05-02 12:01:00
02/05/2023,12:05:00,961077907.0,963.4073999999996,640.0,398429109.0,,2023-05-02 12:05:00
02/05/2023,12:18:00,104832000.0,-1212.4781089058454,160.0,587923845.0,,2023-05-02 12:18:00
02/05/2023,12:18:00,212560376.0,232.72212577910216,370.0,648644594.0,,2023-05-02 12:18:00
02/05/2023,13:52:00,639420537.0,-658.6502,120.0,980500334.0,,2023-05-02 13:52:00
02/05/2023,15:07:00,656781737.0,-1759.0899999999988,2120.0,720742759.0,,2023-05-02 15:07:00
02/05/2023,16:18:00,445240363.0,184.1362940367266,470.0,742223719.0,,2023-05-02 16:18:00
02/05/2023,16:31:00,962295212.0,-1164.3401499999989,580.0,914806976.0,,2023-05-02 16:31:00
02/05/2023,17:06:00,446720287.0,-420.01150918159374,100.0,574548998.0,,2023-05-02 17:06:00
02/05/2023,17:18:00,258201793.0,456.7851999999995,770.0,627936697.0,,2023-05-02 17:18:00
02/05/2023,17:18:00,762859681.0,707.2850999999996,2300.0,506618547.0,,2023-05-02 17:18:00
02/05/2023,17:35:00,333054026.0,448.6232500000001,930.0,690523499.0,,2023-05-02 17:35:00
03/05/2023,07:14:00,666952234.0,299.8854981244872,340.0,776431321.0,,2023-05-03 07:14:00
03/05/2023,07:55:00,874506295.0,-680.4557562455718,160.0,519649533.0,,2023-05-03 07:55:00
03/05/2023,07:56:00,414454079.0,716.986850000001,1230.0,134847904.0,,2023-05-03 07:56:00
03/05/2023,08:45:00,520239952.0,1.6964233452372357,190.0,385685918.0,,2023-05-03 08:45:00
04/05/2023,04:38:00,576188756.0,764.2885000000001,3900.0,585625048.0,,2023-05-04 04:38:00
04/05/2023,05:46:00,478651121.0,1025.8932795984704,950.0,779376323.0,,2023-05-04 05:46:00
04/05/2023,07:31:00,703537476.0,495.8792499999994,1090.0,854513972.0,,2023-05-04 07:31:00
04/05/2023,07:41:00,833499132.0,671.8838499999997,640.0,364357875.0,,2023-05-04 07:41:00
06/05/2023,02:53:00,208381936.0,762.6744217782551,1290.0,254853117.0,,2023-05-06 02:53:00
06/05/2023,03:21:00,310620484.0,869.6749111275781,970.0,137913631.0,,2023-05-06 03:21:00
06/05/2023,04:49:00,627723633.0,-243.3374280037624,490.0,886837068.0,,2023-05-06 04:49:00
06/05/2023,05:04:00,240643705.0,25.06566036824128,70.0,895750759.0,,2023-05-06 05:04:00
06/05/2023,06:22:00,812012103.0,-1429.6743000000006,190.0,291580432.0,,2023-05-06 06:22:00
06/05/2023,06:55:00,494156462.0,1439.3442635182398,2800.0,308068836.0,,2023-05-06 06:55:00
07/05/2023,10:45:00,890830949.0,1051.075249999999,400.0,866941383.0,,2023-05-07 10:45:00
07/05/2023,11:05:00,534097839.0,-993.8260499999994,700.0,391688371.0,,2023-05-07 11:05:00
07/05/2023,11:05:00,709151315.0,223.29121837416,490.0,361955473.0,,2023-05-07 11:05:00
07/05/2023,11:17:00,596171893.0,157.06304482551133,430.0,713910252.0,,2023-05-07 11:17:00
07/05/2023,12:06:00,240643705.0,-67.04323963175872,40.0,895750759.0,,2023-05-07 12:06:00
07/05/2023,16:48:00,165045150.0,586.702811402856,1640.0,520418719.0,,2023-05-07 16:48:00
07/05/2023,16:51:00,310740977.0,231.8654730605413,290.0,366477356.0,,2023-05-07 16:51:00
07/05/2023,16:53:00,690523499.0,127.9701499999998,70.0,333054026.0,,2023-05-07 16:53:00
07/05/2023,16:59:00,531186970.0,3139.002246410277,2870.0,905860285.0,,2023-05-07 16:59:00
07/05/2023,17:30:00,713057426.0,361.4082499999997,910.0,329840194.0,,2023-05-07 17:30:00
07/05/2023,17:34:00,920031185.0,528.0417294837082,1220.0,424397946.0,,2023-05-07 17:34:00
07/05/2023,18:00:00,969804197.0,-669.6416500000003,180.0,345514953.0,,2023-05-07 18:00:00
07/05/2023,18:01:00,261894284.0,-1206.078799999999,910.0,527842638.0,,2023-05-07 18:01:00
07/05/2023,18:08:00,122884111.0,-1250.706083072971,1920.0,924045955.0,,2023-05-07 18:08:00
07/05/2023,18:09:00,122884111.0,669.2939169270289,1920.0,924045955.0,,2023-05-07 18:09:00
07/05/2023,18:11:00,474301748.0,9.305994316028771,2260.0,519935524.0,,2023-05-07 18:11:00
07/05/2023,18:13:00,961077907.0,971.8172499999996,420.0,398429109.0,,2023-05-07 18:13:00
07/05/2023,18:15:00,961077907.0,1351.8172499999996,380.0,398429109.0,,2023-05-07 18:15:00
07/05/2023,18:16:00,235663459.0,828.6749298120155,1270.0,679911053.0,,2023-05-07 18:16:00
07/05/2023,18:40:00,556631012.0,522.4033730856789,130.0,282102606.0,,2023-05-07 18:40:00
07/05/2023,20:10:00,211493028.0,1136.3799999999997,820.0,999752672.0,,2023-05-07 20:10:00
07/05/2023,20:58:00,462962606.0,1100.3090499999998,3930.0,679943657.0,,2023-05-07 20:58:00
07/05/2023,21:51:00,985188462.0,2069.441636347066,2170.0,593378953.0,,2023-05-07 21:51:00
07/05/2023,22:20:00,769319491.0,1145.3394999999994,2390.0,651756497.0,,2023-05-07 22:20:00
08/05/2023,04:47:00,535804582.0,1285.5348499999996,3280.0,960208650.0,,2023-05-08 04:47:00
08/05/2023,08:18:00,548907062.0,514.4641206855571,1080.0,865748375.0,,2023-05-08 08:18:00
09/05/2023,05:10:00,455831435.0,-65.11130480149426,40.0,442079728.0,,2023-05-09 05:10:00
09/05/2023,05:14:00,475277431.0,2127.215645452172,2180.0,454356905.0,,2023-05-09 05:14:00
09/05/2023,05:14:00,647936800.0,5376.6189046671,5420.0,572384506.0,,2023-05-09 05:14:00
09/05/2023,05:18:00,923322792.0,-782.7718317536376,320.0,703588001.0,,2023-05-09 05:18:00
09/05/2023,05:32:00,990461108.0,11.28911862061204,20.0,673025413.0,,2023-05-09 05:32:00
09/05/2023,05:46:00,844206657.0,453.94610514657,370.0,417850087.0,,2023-05-09 05:46:00
09/05/2023,06:46:00,423208402.0,1993.8906500000007,1500.0,986267641.0,,2023-05-09 06:46:00
09/05/2023,07:06:00,762896656.0,322.73699815185813,470.0,197865285.0,,2023-05-09 07:06:00
09/05/2023,07:48:00,329840194.0,210.29437014314755,10.0,713057426.0,,2023-05-09 07:48:00
09/05/2023,08:09:00,335698481.0,-220.18709669494,1010.0,519933553.0,,2023-05-09 08:09:00
09/05/2023,17:11:00,871200314.0,566.194707770805,140.0,349614277.0,,2023-05-09 17:11:00
11/05/2023,16:51:00,183186021.0,238.1249500000008,2370.0,901037631.0,,2023-05-11 16:51:00
11/05/2023,18:08:00,155867488.0,757.9486999999989,800.0,188263947.0,,2023-05-11 18:08:00
13/05/2023,22:50:00,754141345.0,-1322.005985115764,90.0,412823730.0,,2023-05-13 22:50:00
14/05/2023,01:36:00,214765415.0,667.286151149865,480.0,517190750.0,,2023-05-14 01:36:00
14/05/2023,15:36:00,211493028.0,1148.3899999999996,220.0,999752672.0,,2023-05-14 15:36:00
14/05/2023,16:12:00,299871610.0,782.8231530587673,930.0,857754342.0,,2023-05-14 16:12:00
14/05/2023,17:25:00,198630866.0,100.00692643873164,260.0,919185264.0,,2023-05-14 17:25:00
14/05/2023,19:02:00,943329213.0,1605.9705999999992,3170.0,679662108.0,,2023-05-14 19:02:00
14/05/2023,19:26:00,429235692.0,-516.8130000000002,260.0,293191074.0,,2023-05-14 19:26:00
15/05/2023,05:47:00,152616936.0,298.36160786306505,150.0,683078800.0,,2023-05-15 05:47:00
15/05/2023,14:05:00,512989907.0,-1226.432303975367,300.0,652048867.0,,2023-05-15 14:05:00
15/05/2023,17:08:00,280098744.0,443.8213778716654,590.0,660874296.0,,2023-05-15 17:08:00
15/05/2023,17:10:00,248658670.0,1220.64985,970.0,121858569.0,,2023-05-15 17:10:00
15/05/2023,17:12:00,762896656.0,-1007.2220018481416,50.0,197865285.0,,2023-05-15 17:12:00
15/05/2023,17:17:00,706361191.0,1285.2795984940783,910.0,897714622.0,,2023-05-15 17:17:00
15/05/2023,17:21:00,348525881.0,1601.7241245949365,2510.0,752362502.0,,2023-05-15 17:21:00
15/05/2023,17:37:00,941285623.0,920.5823990667708,1130.0,243148289.0,,2023-05-15 17:37:00
15/05/2023,17:50:00,449387287.0,-37.62630616489844,90.0,316793091.0,,2023-05-15 17:50:00
15/05/2023,21:00:00,173335108.0,1121.1599999999996,630.0,611143859.0,,2023-05-15 21:00:00
15/05/2023,21:08:00,596463612.0,-654.1821547251398,860.0,427909748.0,,2023-05-15 21:08:00
15/05/2023,21:14:00,890830949.0,676.8903999999989,1000.0,866941383.0,,2023-05-15 21:14:00
16/05/2023,03:28:00,248625662.0,401.3972842848519,520.0,416060965.0,,2023-05-16 03:28:00
16/05/2023,07:49:00,691789577.0,-372.5372,300.0,160166876.0,,2023-05-16 07:49:00
17/05/2023,06:09:00,924045955.0,-1564.4479173413356,470.0,122884111.0,,2023-05-17 06:09:00
17/05/2023,06:15:00,127809299.0,1073.5616845094698,160.0,876890798.0,,2023-05-17 06:15:00
17/05/2023,06:40:00,280200287.0,-537.3153533869497,1100.0,782013626.0,,2023-05-17 06:40:00
17/05/2023,07:06:00,933745726.0,948.1640564293238,550.0,324224854.0,,2023-05-17 07:06:00
18/05/2023,17:07:00,494156462.0,-268.77913648176025,280.0,308068836.0,,2023-05-18 17:07:00
18/05/2023,17:10:00,248658670.0,-195.25014999999985,640.0,121858569.0,,2023-05-18 17:10:00
18/05/2023,17:12:00,546296727.0,114.1039273026189,580.0,486495235.0,,2023-05-18 17:12:00
18/05/2023,17:17:00,235310449.0,404.1367352972778,640.0,780463728.0,,2023-05-18 17:17:00
18/05/2023,17:21:00,668175891.0,797.7754918034636,410.0,833899961.0,,2023-05-18 17:21:00
18/05/2023,17:39:00,242218612.0,271.1488000000006,880.0,842682241.0,,2023-05-18 17:39:00
18/05/2023,18:10:00,771125520.0,726.2453499999997,1110.0,151968462.0,,2023-05-18 18:10:00
22/05/2023,17:56:00,998405607.0,101.2779999999999,590.0,388862238.0,,2023-05-22 17:56:00
26/05/2023,03:09:00,197779140.0,872.5516999999999,1590.0,623156843.0,,2023-05-26 03:09:00
26/05/2023,06:40:00,452974357.0,-2530.7839499999995,170.0,149684419.0,,2023-05-26 06:40:00
27/05/2023,06:02:00,170233640.0,122.02168994989712,1650.0,116583583.0,,2023-05-27 06:02:00
27/05/2023,07:33:00,857455726.0,0.4346358756848758,800.0,133755851.0,,2023-05-27 07:33:00
27/05/2023,09:30:00,971129830.0,-501.3081499999994,1940.0,126929801.0,,2023-05-27 09:30:00
27/05/2023,11:37:00,920031185.0,97.30757948370815,80.0,424397946.0,,2023-05-27 11:37:00
27/05/2023,11:40:00,627917561.0,911.95505,290.0,609939116.0,,2023-05-27 11:40:00
27/05/2023,13:38:00,525524239.0,271.2823502111939,410.0,558875206.0,,2023-05-27 13:38:00
27/05/2023,14:49:00,703537476.0,417.9012499999993,150.0,854513972.0,,2023-05-27 14:49:00
27/05/2023,16:06:00,413557825.0,-362.5879,390.0,169689461.0,,2023-05-27 16:06:00
27/05/2023,17:13:00,792845450.0,1466.5291499999992,1460.0,996042490.0,,2023-05-27 17:13:00
29/05/2023,01:20:00,593191200.0,1177.2684499999996,880.0,454129843.0,,2023-05-29 01:20:00
29/05/2023,05:07:00,496674181.0,-709.4444723307229,420.0,151916463.0,,2023-05-29 05:07:00
29/05/2023,08:28:00,990461108.0,365.02456862061206,610.0,673025413.0,,2023-05-29 08:28:00
29/05/2023,08:39:00,518746136.0,195.6657717630826,660.0,629078930.0,,2023-05-29 08:39:00
29/05/2023,17:19:00,214765415.0,-1216.7586488501352,200.0,517190750.0,,2023-05-29 17:19:00
31/05/2023,00:00:00,613729471.0,6935.552250697212,3333.0,,Lloyds Pharmacy,2023-05-31 00:00:00
31/05/2023,00:00:00,308505160.0,10578.025855599422,3750.0,,Boots,2023-05-31 00:00:00
31/05/2023,00:00:00,587225252.0,6305.189550000002,2000.0,,Matalan,2023-05-31 00:00:00
31/05/2023,00:00:00,995615876.0,1336.5863876771664,1733.0,,Matalan,2023-05-31 00:00:00
31/05/2023,00:00:00,286484726.0,1540.869853759355,1675.0,,CeX,2023-05-31 00:00:00
31/05/2023,00:00:00,324224854.0,5942.230326600569,2970.0,,Hobbycraft,2023-05-31 00:00:00
31/05/2023,00:00:00,403902116.0,2921.2957,2602.0,,Lloyds Pharmacy,2023-05-31 00:00:00
30/05/2023,23:59:00,433837402.0,579.114131535812,1040.0,403902116.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,859264768.0,1579.762633781939,1545.0,,Vision Express,2023-05-31 00:00:00
30/05/2023,23:59:00,469561218.0,396.46589999999935,390.0,859264768.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,639409800.0,21347.066236024424,5626.0,,LBG,2023-05-31 00:00:00
30/05/2023,23:59:00,760753808.0,1290.6823,1900.0,638384983.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,690958123.0,11014.68027082061,3459.0,,LBG,2023-05-31 00:00:00
31/05/2023,00:00:00,629078930.0,2042.034897453599,1833.0,,Halifax,2023-05-31 00:00:00
30/05/2023,23:59:00,518746136.0,517.7797717630826,460.0,629078930.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,310375875.0,3729.1834265856232,1675.0,,Sainsbury,2023-05-31 00:00:00
31/05/2023,00:00:00,670102069.0,4209.710805127983,1685.0,,Collector Cave,2023-05-31 00:00:00
31/05/2023,00:00:00,873693307.0,7925.997520509783,3957.0,,LBG,2023-05-31 00:00:00
31/05/2023,00:00:00,534204159.0,3946.7599367253297,2000.0,,Matalan,2023-05-31 00:00:00
31/05/2023,00:00:00,129018172.0,6195.586436539044,2916.6,,Pets at Home,2023-05-31 00:00:00
31/05/2023,00:00:00,601627384.0,3032.8740000000007,1596.0,,Happy Days Home,2023-05-31 00:00:00
31/05/2023,00:00:00,535804582.0,2552.7918999999997,2600.0,,Lloyds Pharmacy,2023-05-31 00:00:00
30/05/2023,23:59:00,960208650.0,7722.295109493126,1160.0,535804582.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,809499628.0,12583.708746347758,3750.0,,Lloyds Pharmacy,2023-05-31 00:00:00
31/05/2023,00:00:00,799453072.0,1550.5040999999994,1675.0,,Sainsbury,2023-05-31 00:00:00
30/05/2023,23:59:00,697140785.0,223.26061673610312,420.0,799453072.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,613427466.0,3769.839985661368,1675.0,,Hobby Lobby,2023-05-31 00:00:00
31/05/2023,00:00:00,315546581.0,17024.14599459507,3989.0,,LBG,2023-05-31 00:00:00
31/05/2023,00:00:00,417850087.0,11966.306023668112,3125.0,,CPA,2023-05-31 00:00:00
31/05/2023,00:00:00,365608668.0,2121.039680625473,1833.0,,LBG,2023-05-31 00:00:00
31/05/2023,00:00:00,524425303.0,1319.2755999999997,1675.0,,Hobbycraft,2023-05-31 00:00:00
31/05/2023,00:00:00,593378953.0,3662.293300000004,3333.33,,Jollyes,2023-05-31 00:00:00
30/05/2023,23:59:00,985188462.0,2553.3233363470663,830.0,593378953.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,779620857.0,1324.3087536148244,1675.0,,Sainsbury,2023-05-31 00:00:00
30/05/2023,23:59:00,890567652.0,-147.43410032039947,420.0,779620857.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,979892433.0,839.8508999999995,1680.0,,Collector Cave,2023-05-31 00:00:00
31/05/2023,00:00:00,558875206.0,4596.3779,3125.0,,CPA,2023-05-31 00:00:00
31/05/2023,00:00:00,876890798.0,4246.47385,2780.0,,Hobby Lobby,2023-05-31 00:00:00
30/05/2023,23:59:00,127809299.0,1122.47513450947,580.0,876890798.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,221868392.0,5538.649788790723,2770.0,,Hobby Lobby,2023-05-31 00:00:00
30/05/2023,23:59:00,145387690.0,4045.461513494859,590.0,221868392.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,221356538.0,1582.4308,1675.0,,Sainsbury,2023-05-31 00:00:00
31/05/2023,00:00:00,494977194.0,1901.529020597576,1675.0,,Stitch By Stitch,2023-05-31 00:00:00
31/05/2023,00:00:00,280268430.0,5662.078764602485,2293.0,,Vision Express,2023-05-31 00:00:00
31/05/2023,00:00:00,345514953.0,1913.7696499999995,2602.0,,Lloyds Pharmacy,2023-05-31 00:00:00
31/05/2023,00:00:00,651756497.0,10497.13625480809,4375.0,,CPA,2023-05-31 00:00:00
31/05/2023,00:00:00,151278285.0,1794.0480999999995,2000.0,,Matalan,2023-05-31 00:00:00
30/05/2023,23:59:00,264550521.0,7212.136643276978,1010.0,151278285.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,834581602.0,2029.62215,2042.0,,CPA,2023-05-31 00:00:00
30/05/2023,23:59:00,444371478.0,296.980049999999,510.0,834581602.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,272538745.0,9721.694900000006,2916.6,,Jollyes,2023-05-31 00:00:00
31/05/2023,00:00:00,492058070.0,-175.44403125953022,1694.0,,Happy Days Home,2023-05-31 00:00:00
30/05/2023,23:59:00,492215823.0,3178.6728918730105,1360.0,492058070.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,511179916.0,5201.23087346869,2277.0,,LBG,2023-05-31 00:00:00
31/05/2023,00:00:00,331684336.0,1323.9550300486785,1950.0,,Head,2023-05-31 00:00:00
30/05/2023,23:59:00,250957494.0,769.1222499999992,780.0,331684336.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,430910686.0,2008.4823,1675.0,,CeX,2023-05-31 00:00:00
31/05/2023,00:00:00,727417797.0,2876.491499999999,1542.5,,Hobby Lobby,2023-05-31 00:00:00
31/05/2023,00:00:00,179173981.0,5063.965432331916,1825.0,,Matalan,2023-05-31 00:00:00
31/05/2023,00:00:00,398429109.0,2869.2827500000003,2773.0,,Head,2023-05-31 00:00:00
31/05/2023,00:00:00,766692943.0,432.9411,1675.0,,Collector Cave,2023-05-31 00:00:00
30/05/2023,23:59:00,552980092.0,266.9937191193374,670.0,766692943.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,304455868.0,1513.157159715828,1596.0,,Happy Days Home,2023-05-31 00:00:00
31/05/2023,00:00:00,450896297.0,13170.667450000004,5833.0,,Halifax,2023-05-31 00:00:00
30/05/2023,23:59:00,987656636.0,5976.00514630298,2670.0,450896297.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,564744955.0,2102.855547333196,1675.0,,Sainsbury,2023-05-31 00:00:00
31/05/2023,00:00:00,651372390.0,-942.0332499999996,1542.5,,Hobbycraft,2023-05-31 00:00:00
30/05/2023,23:59:00,421475159.0,-513.418737325587,390.0,651372390.0,,2023-05-30 23:59:00
31/05/2023,00:00:00,245198540.0,687.1963988017795,1675.0,,Sainsbury,2023-05-31 00:00:00
31/05/2023,00:00:00,373875019.0,9001.137211639469,2602.0,,Boots,2023-05-31 00:00:00
31/05/2023,00:00:00,987163717.0,5744.874010000001,2292.0,,CPA,2023-05-31 00:00:00
