Account No,total_transactions,total_spent,median_transaction,mean_transaction,business_interactions,user_interactions,median_balance,most_recent_transaction
558119802.0,462,27117.38,23.665,58.69562770562771,"['Halifax', 'Netflix', 'Amazon', 'Tesco', 'Five Senses Art', 'Xbox', 'Mojang Studios', 'Blizzard', 'SquareOnix', 'The Works', 'Gamestation', 'Fat Face', 'Hobby Lobby', 'JustEat', 'Loosely Fitted', 'Revella', 'Coop Local', 'Boots', 'Fitted Stitch', 'Matalan', 'Topshop', 'Sainsbury', 'AMAZON', 'Selfridges', 'Lloyds Pharmacy', 'Sainsbury Local', 'Deliveroo', 'Etsy']",[],25396.603323456344,2023-12-06 07:22:00
558875206.0,322,28950.75,8.100000000000001,89.90916149068323,"['LBG', 'PureGym', 'Netflix', 'Tesco', 'Costa Coffee', 'Sports Direct', 'Starbucks', 'The Works', 'Deliveroo', ""Blackwell's"", 'Revella', 'JustEat', 'Fat Face', 'Sainsbury', 'Selfridges', 'Coffee #1', 'Amazon']",[525524239.0],2140.1515750000003,2023-12-06 09:16:00
559995067.0,151,31800.260000000002,40.51,210.59774834437087,"['Halifax', 'Mojang Studios', 'Starbucks', 'The Crown', 'Gamestation', 'Sainsbury', 'Sports Direct', 'Topshop', 'Matalan', 'Deliveroo', 'Xbox', 'SquareOnix', 'Blizzard', 'JustEat', 'Coop Local', 'Fat Face', 'Sainsbury Local', 'Lloyds Pharmacy', 'Tesco', 'Loosely Fitted', 'Amazon', 'Fitted Stitch', 'AMAZON', 'Etsy', 'Selfridges', 'Revella']","[791220575.0, 224112146.0]",3524.9461168709176,2023-12-05 03:01:00
564214408.0,161,20783.63,29.37,129.0908695652174,"['LBG', 'PureGym', 'Amazon', 'The Works', 'Tesco', 'CeX', 'Sports Direct', 'Five Senses Art', 'Gamestation', 'Mojang Studios', 'Blizzard', 'SquareOnix', 'Hobby Lobby', 'Xbox']",[],-55.48691527427391,2023-12-05 12:36:00
564744955.0,218,19224.72,51.975,88.18678899082569,"['Halifax', 'Grand Union BJJ', 'Netflix', 'Amazon', 'The Crown', 'Tesco', 'Starbucks', 'Sports Direct', 'Fat Face', 'Coffee #1', 'JustEat', 'Reebok', 'Matalan', 'Deliveroo', 'Sainsbury', 'Sainsbury Local', 'Loosely Fitted', 'Topshop', 'Revella', 'Boots']",[],691.2211642062459,2023-12-05 20:06:00
565175333.0,122,25966.54,25.72,212.8404918032787,"['Halifax', 'Xbox', 'PureGym', 'Netflix', ""Blackwell's"", 'Tesco', 'Gamestation', 'The Crown', 'Costa Coffee', 'Starbucks', 'Sports Direct', 'Matalan', 'Deliveroo', 'Blizzard', 'Mojang Studios', 'JustEat', 'SquareOnix']",[168414279.0],-1654.5203727298303,2023-12-04 16:04:00
567499591.0,45,20972.39,620.0,466.0531111111111,"['Halifax', 'Grand Union BJJ', 'Tesco', 'JustEat', 'Deliveroo']",[856461967.0],-173.44530000000032,2023-12-01 00:00:00
569687509.0,92,3416.95,18.99,37.14076086956521,"['Xbox', 'Blizzard', 'SquareOnix', 'Netflix', 'PureGym', 'Tesco', 'Mojang Studios', 'JustEat', 'Deliveroo']",[],-1052.16945,2023-11-30 23:59:00
570269025.0,290,20240.27,36.95,69.79403448275862,"['LBG', 'Mojang Studios', 'SquareOnix', 'PureGym', 'Netflix', 'Grand Union BJJ', 'The Works', 'Tesco', ""Blackwell's"", 'Sports Direct', 'Fat Face', 'Topshop', 'AMAZON', 'Etsy', 'Five Senses Art', 'Matalan', 'Gamestation', 'Reebok', 'Loosely Fitted', 'Deliveroo', 'Amazon', 'CeX', 'Revella', 'Xbox', 'Blizzard', 'JustEat', 'Boots', 'Brilliant Brushes', 'Sainsbury Local', 'Lloyds Pharmacy', 'Selfridges', 'Coop Local']",[],2008.2351990583015,2023-12-06 10:41:00
570323670.0,278,12227.59,27.985,43.98413669064748,"['Netflix', 'Disney', 'SquareOnix', 'Blizzard', 'PureGym', ""Blackwell's"", 'Sports Direct', 'Gamestation', 'Five Senses Art', 'CeX', 'The Works', 'Tesco', 'Deliveroo', 'Hobby Lobby', 'Revella', 'Fat Face', 'Xbox', 'Mojang Studios', 'Topshop', 'Matalan', 'JustEat', 'Lloyds Pharmacy', 'Coop Local', 'Sainsbury', 'Amazon', 'Sainsbury Local', 'Boots', 'Etsy', 'AMAZON', 'Fitted Stitch', 'Selfridges', 'Loosely Fitted']",[],2382.9523657160144,2023-12-06 17:21:00
570410059.0,276,19178.14,55.99,69.48601449275363,"['PureGym', 'Tesco', 'Coffee #1', 'Reebok', 'Gamestation', 'Deliveroo', 'Amazon', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Selfridges', 'Blizzard', 'SquareOnix', 'Mojang Studios', 'JustEat', 'Xbox', 'Sports Direct']",[],1647.0753217763108,2023-12-04 13:59:00
570575024.0,95,20018.96,61.45,210.7258947368421,"['Halifax', 'Netflix', 'Amazon', 'PureGym', 'JustEat', 'Tesco', 'Sports Direct', 'Sainsbury', 'Reebok', 'Deliveroo']",[216286013.0],-636.2637000000001,2023-12-04 08:45:00
572136270.0,180,20725.76,56.0,115.1431111111111,"['LBG', 'Netflix', 'Blizzard', ""Blackwell's"", 'Tesco', 'Gamestation', 'Coop Local', 'SquareOnix', 'Mojang Studios', 'Xbox', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Deliveroo', 'AMAZON', 'JustEat']",[],-174.87015325993866,2023-12-06 14:37:00
572333122.0,89,4930.18,18.99,55.39528089887641,"['Netflix', 'Blizzard', 'PureGym', 'Gamestation', 'The Works', 'Tesco', 'Xbox', 'SquareOnix', 'Mojang Studios', 'Deliveroo', 'JustEat']",[248869995.0],-2544.237549999999,2023-12-06 14:02:00
572384506.0,417,27911.71,31.79,66.93455635491607,"['Netflix', 'Amazon', 'PureGym', 'Tesco', 'Hobby Lobby', 'The Crown', 'Five Senses Art', 'The Works', 'Sainsbury Local', ""Blackwell's"", 'Gamestation', 'Sports Direct', 'CeX', 'SquareOnix', 'Fat Face', 'Topshop', 'Brilliant Brushes', 'Coop Local', 'Wool', 'Deliveroo', 'Xbox', 'Fitted Stitch', 'Selfridges', 'Revella', 'Blizzard', 'JustEat', 'Etsy', 'Matalan', 'AMAZON', 'Loosely Fitted', 'Boots', 'Sainsbury', 'Lloyds Pharmacy', 'A Yarn Story', 'Mojang Studios']",[647936800.0],7223.0648654253555,2023-12-06 04:18:00
574548998.0,219,28639.18,32.9,130.77251141552512,"['Halifax', 'Netflix', 'Disney', 'PureGym', ""Blackwell's"", 'The Crown', 'Costa Coffee', 'Gamestation', 'The Works', 'Revella', 'Sainsbury', 'Fat Face', 'Tesco', 'JustEat', 'Sports Direct', 'Blizzard', 'Five Senses Art', 'CeX', 'Starbucks', 'Reebok', 'Xbox', 'Topshop', 'SquareOnix', 'Mojang Studios', 'Hobby Lobby']",[446720287.0],362.57,2023-12-06 18:56:00
575652395.0,337,19952.44,30.05,59.20605341246291,"['Netflix', 'Amazon', 'PureGym', 'Tesco', 'The Works', 'Sports Direct', 'Five Senses Art', 'Revella', 'Fat Face', 'Matalan', 'Topshop', 'Gamestation', 'Blizzard', 'Mojang Studios', 'Deliveroo', 'Xbox', 'SquareOnix', 'Hobby Lobby', ""Blackwell's"", 'Boots', 'Fitted Stitch', 'Sainsbury Local', 'Etsy', 'JustEat', 'Lloyds Pharmacy', 'Selfridges', 'Loosely Fitted', 'AMAZON', 'Sainsbury', 'Coop Local']",[],1762.0015429351097,2023-12-06 10:43:00
576188756.0,121,10697.49,23.45,88.40900826446281,"['LBG', 'Netflix', 'SquareOnix', 'Mojang Studios', 'Xbox', 'Tesco', 'Five Senses Art', 'Coffee #1', 'Matalan', 'Topshop', 'Fat Face', 'Deliveroo', 'Gamestation', 'Starbucks', 'Loosely Fitted', 'Blizzard', 'Sainsbury Local', 'JustEat', 'Wool', 'Sports Direct', 'Revella', 'Hobby Lobby']",[],-729.779,2023-12-01 00:00:00
578131296.0,203,9942.24,25.96,48.97655172413793,"['SquareOnix', 'Mojang Studios', 'Netflix', 'Disney', 'PureGym', ""Blackwell's"", 'Lloyds Pharmacy', 'Tesco', 'Sports Direct', 'The Crown', 'Boots', 'Five Senses Art', 'Stitch By Stitch', 'Gamestation', 'Blizzard', 'Selfridges', 'Fitted Stitch', 'Revella', 'Fat Face', 'Xbox', 'Deliveroo', 'Wool', 'JustEat', 'Topshop']",[754978930.0],881.4902694440448,2023-12-04 10:16:00
581618317.0,155,24322.21,28.55,156.91748387096774,"['LBG', 'Disney', 'Amazon', 'Blizzard', 'SquareOnix', 'Xbox', 'PureGym', 'Grand Union BJJ', 'The Works', 'The Crown', 'Loosely Fitted', 'Starbucks', 'Five Senses Art', 'Tesco', 'Brilliant Brushes', 'Reebok', 'Mojang Studios', 'Sports Direct', 'Gamestation', 'JustEat', 'Topshop', 'Matalan']",[595800644.0],-3117.394201873212,2023-12-01 00:00:00
581655972.0,511,25578.96,19.98,50.056673189823876,"['LBG', 'PureGym', ""Blackwell's"", 'Coffee #1', 'The Crown', 'Starbucks', 'Tesco', 'Sports Direct', 'The Works', 'Netflix', 'Sainsbury Local', 'Revella', 'Matalan', 'JustEat', 'Loosely Fitted', 'Etsy', 'Sainsbury', 'Fat Face', 'Topshop', 'Selfridges', 'Amazon', 'Lloyds Pharmacy', 'Coop Local', 'AMAZON', 'Boots', 'Fitted Stitch']",[],33604.95332206613,2023-12-06 20:54:00
583558311.0,171,11804.58,61.09,69.03263157894737,"['SquareOnix', 'Blizzard', 'Mojang Studios', 'PureGym', 'Tesco', 'CeX', 'Gamestation', 'Sports Direct', 'Fitted Stitch', 'Amazon', 'Revella', 'Fat Face', 'Topshop', 'Coop Local', 'Deliveroo', 'JustEat', 'Xbox']",[],181.704784751332,2023-12-06 18:52:00
583579399.0,211,17889.83,34.72,84.78592417061613,"['Netflix', 'Amazon', 'SquareOnix', 'Mojang Studios', 'PureGym', 'Grand Union BJJ', 'The Works', 'Tesco', 'Gamestation', 'Blizzard', 'Sports Direct', 'Five Senses Art', 'Deliveroo', 'Fat Face', 'JustEat', 'Hobby Lobby', 'CeX', ""Blackwell's"", 'Topshop', 'Matalan', 'Xbox', 'Loosely Fitted']",[298955392.0],1033.9166999999995,2023-12-03 12:02:00
585133606.0,217,36534.55,29.18,168.36198156682028,"['LBG', 'Netflix', 'Amazon', 'PureGym', 'SquareOnix', 'Xbox', 'Blizzard', 'Tesco', 'The Works', 'Five Senses Art', 'Stitch By Stitch', 'Sports Direct', 'CeX', 'JustEat', 'Deliveroo', 'Fat Face', 'Topshop', 'Matalan', 'Fitted Stitch', 'AMAZON', 'Hobby Lobby', 'Sainsbury Local', ""Blackwell's"", 'Reebok', 'Revella', 'Mojang Studios', 'Etsy', 'Sainsbury']",[570323670.0],2924.9434960552107,2023-12-02 10:57:00
585596026.0,256,34310.13,37.21,134.0239453125,"['LBG', 'Disney', 'Netflix', 'PureGym', 'The Works', 'Tesco', 'Hobby Lobby', 'Wool', 'CeX', 'Sports Direct', 'Lloyds Pharmacy', 'Gamestation', 'Etsy', 'Fat Face', 'Revella', 'Blizzard', 'Xbox', 'Sainsbury', 'Topshop', 'Matalan', ""Blackwell's"", 'Mojang Studios', 'Selfridges', 'SquareOnix', 'Fitted Stitch', 'Coop Local', 'Sainsbury Local', 'Loosely Fitted', 'Deliveroo']",[287480331.0],1277.957841567689,2023-12-02 11:22:00
585625048.0,375,19273.77,7.8,51.39672,"['Netflix', 'Amazon', 'PureGym', 'Blizzard', 'Mojang Studios', 'Starbucks', 'Tesco', 'Coffee #1', 'Sports Direct', 'Gamestation', 'Matalan', 'Topshop', 'Xbox', 'AMAZON', 'JustEat', 'Revella', 'Fitted Stitch', 'CeX', 'Fat Face', 'Lloyds Pharmacy', 'SquareOnix', 'Reebok', 'Etsy', 'Deliveroo', 'Coop Local', 'Loosely Fitted']","[280990953.0, 576188756.0]",2258.422923820253,2023-12-06 13:12:00
586041848.0,194,14751.78,49.33,76.04010309278351,"['PureGym', 'Disney', ""Blackwell's"", 'Tesco', 'Gamestation', 'CeX', 'JustEat', 'Sports Direct', 'Matalan', 'Topshop', 'Revella', 'SquareOnix', 'Xbox', 'Five Senses Art', 'Mojang Studios', 'Blizzard', 'The Works', 'Deliveroo']",[639549973.0],551.1606999999992,2023-12-02 14:39:00
586315521.0,601,22294.95,13.14,37.09642262895175,"['Halifax', 'Mojang Studios', 'SquareOnix', 'Disney', 'PureGym', 'The Works', 'Coffee #1', 'Tesco', 'Starbucks', 'Hobby Lobby', 'Coop Local', 'Sports Direct', 'CeX', 'Reebok', 'Blizzard', ""Blackwell's"", 'Loosely Fitted', 'Fitted Stitch', 'Stitch By Stitch', 'Amazon', 'Topshop', 'Boots', 'AMAZON', 'Fat Face', 'Matalan', 'Selfridges', 'Xbox', 'Sainsbury Local', 'Deliveroo', 'Wool', 'Sainsbury', 'Revella', 'Etsy', 'A Yarn Story', 'Lloyds Pharmacy', 'Craftastic', 'JustEat']",[],9121.505268612827,2023-12-06 09:12:00
587202562.0,210,34704.23,59.974999999999994,165.2582380952381,"['LBG', 'PureGym', 'Disney', ""Blackwell's"", 'Tesco', 'Five Senses Art', 'Gamestation', 'Craftastic', 'Reebok', 'Sports Direct', 'Fitted Stitch', 'Hobby Lobby', 'Etsy', 'AMAZON', 'Topshop', 'Matalan', 'Xbox', 'Mojang Studios', 'Coop Local', 'Fat Face', 'Deliveroo', 'CeX', 'The Works', 'SquareOnix', 'Wool', 'Brilliant Brushes', 'JustEat', 'Blizzard']",[261793952.0],705.9758994170688,2023-12-06 18:17:00
587225252.0,340,24333.88,37.224999999999994,71.57023529411765,"['PureGym', 'The Works', 'Tesco', 'Sports Direct', ""Blackwell's"", 'JustEat', 'Selfridges', 'Fitted Stitch', 'Revella', 'Fat Face', 'Topshop', 'Deliveroo', 'Matalan', 'Amazon', 'Sainsbury Local', 'AMAZON', 'Etsy', 'Boots', 'Loosely Fitted', 'Lloyds Pharmacy', 'Coop Local', 'Sainsbury']",[425964226.0],6284.9209610564785,2023-12-06 16:52:00
588565416.0,306,24281.01,38.895,79.34970588235294,"['LBG', 'Blizzard', 'Grand Union BJJ', 'PureGym', 'Netflix', 'The Works', 'Tesco', 'Revella', 'CeX', 'Boots', 'Sports Direct', ""Blackwell's"", 'Selfridges', 'Fat Face', 'Mojang Studios', 'SquareOnix', 'Gamestation', 'Amazon', 'Loosely Fitted', 'Xbox', 'Five Senses Art', 'Lloyds Pharmacy', 'Matalan', 'JustEat', 'Etsy', 'Topshop', 'Coop Local', 'Sainsbury', 'Fitted Stitch', 'Sainsbury Local', 'AMAZON']",[747225385.0],5749.196623068842,2023-12-06 09:44:00
592961759.0,68,23587.86,31.1,346.88029411764705,"['Halifax', 'Disney', 'Netflix', 'Tesco', 'Wool', 'JustEat', 'Sports Direct', 'Deliveroo', 'Fat Face']",[761272540.0],-571.9137250000005,2023-12-01 00:00:00
593191200.0,191,14567.88,71.98,76.27162303664922,"['PureGym', 'Starbucks', 'Tesco', 'CeX', 'Gamestation', 'Sports Direct', 'Revella', 'Fat Face', 'Mojang Studios', 'Xbox', 'Reebok', 'SquareOnix', 'Topshop', 'Loosely Fitted', 'Matalan', 'JustEat', 'Blizzard', 'Deliveroo']",[],916.1581499999992,2023-11-30 23:59:00
593378953.0,181,37349.909999999996,45.04,206.3530939226519,"['Halifax', 'Disney', 'Netflix', 'SquareOnix', 'Xbox', 'Mojang Studios', 'Tesco', 'The Crown', 'JustEat', 'Starbucks', 'Fat Face', 'Topshop', 'Matalan', 'Sports Direct', 'Deliveroo', 'Blizzard']",[985188462.0],1548.6896500000048,2023-12-06 13:19:00
595800644.0,116,5836.15,27.095,50.31163793103448,"['PureGym', 'Xbox', 'SquareOnix', 'Disney', 'Netflix', 'Tesco', 'Gamestation', 'CeX', 'Reebok', 'Blizzard', 'Mojang Studios', 'JustEat', 'Deliveroo']",[],-793.5003750000001,2023-12-02 10:41:00
596171893.0,266,12234.52,29.975,45.99443609022556,"['PureGym', ""Blackwell's"", 'The Works', 'Sports Direct', 'Tesco', 'SquareOnix', 'Revella', 'Deliveroo', 'Gamestation', 'Topshop', 'Matalan', 'Mojang Studios', 'Blizzard', 'JustEat', 'Loosely Fitted', 'Fat Face', 'Xbox']",[713910252.0],138.63950534153295,2023-12-05 16:22:00
596328017.0,130,21406.61,49.99,164.66623076923076,"['LBG', 'Amazon', 'SquareOnix', 'Xbox', 'PureGym', 'Grand Union BJJ', 'Tesco', 'Hobby Lobby', 'The Works', 'Sports Direct', ""Blackwell's"", 'Wool', 'Matalan', 'Topshop', 'CeX', 'JustEat', 'Deliveroo', 'Blizzard', 'Mojang Studios']",[669503912.0],-1752.4978500000002,2023-12-01 00:00:00
596463612.0,123,17064.56,42.53,138.73626016260164,"['Halifax', 'Disney', 'Netflix', 'PureGym', 'Tesco', 'Brilliant Brushes', 'Sports Direct', 'Boots', 'Five Senses Art', 'Deliveroo', 'Starbucks', 'Hobby Lobby', 'Topshop', 'Coop Local']",[],-1023.9571547251398,2023-12-04 19:53:00
598586358.0,127,4391.13,21.41,34.575826771653546,"['PureGym', 'Xbox', 'Netflix', 'Disney', 'Tesco', 'The Works', 'Matalan', 'Topshop', 'Fat Face', 'The Crown', 'Brilliant Brushes', 'Five Senses Art', 'Gamestation', 'Sports Direct', 'Deliveroo', 'Mojang Studios', 'Blizzard', 'SquareOnix']",[],-2199.59245,2023-12-04 19:14:00
598793068.0,209,18424.26,21.98,88.15435406698563,"['LBG', 'Amazon', 'Disney', 'Xbox', 'SquareOnix', 'PureGym', 'Wool', 'The Works', 'Tesco', 'Sports Direct', 'Five Senses Art', 'Gamestation', 'Fat Face', 'Topshop', 'Blizzard', 'Mojang Studios', 'JustEat', 'Hobby Lobby', 'Deliveroo', 'Brilliant Brushes', 'A Yarn Story', 'Sainsbury Local']",[],630.661349999998,2023-12-05 10:01:00
600185455.0,61,1293.6100000000001,14.99,21.206721311475413,"['Netflix', 'Amazon', 'The Works', 'Gamestation', 'Sainsbury Local', 'SquareOnix', 'Mojang Studios', 'JustEat', 'Deliveroo', 'Blizzard', 'Xbox']",[],443.29000224748165,2023-11-30 23:59:00
600585971.0,121,6536.09,36.7,54.017272727272726,"['Netflix', 'PureGym', 'Xbox', 'Grand Union BJJ', 'Tesco', 'The Works', 'Sports Direct', 'Revella', 'Gamestation', 'Matalan', 'Topshop', 'JustEat', 'CeX', 'Reebok', 'Deliveroo', 'SquareOnix', 'Mojang Studios', 'Blizzard']",[],537.5300499999998,2023-11-30 23:59:00
601627384.0,315,14429.61,33.51,45.80828571428572,"['Disney', 'Xbox', 'SquareOnix', 'Mojang Studios', ""Blackwell's"", 'Tesco', 'Fat Face', 'Topshop', 'Matalan', 'Revella', 'Deliveroo', 'JD Sports', 'Gamestation', 'JustEat', 'Blizzard', 'The Works', 'Sainsbury Local', 'Sports Direct', 'Selfridges', 'Lloyds Pharmacy', 'Sainsbury', 'AMAZON', 'Etsy', 'Fitted Stitch', 'Loosely Fitted', 'Amazon', 'Boots', 'Coop Local']",[964702094.0],3709.532928202163,2023-12-06 03:14:00
603375739.0,202,19272.94,63.315,95.41059405940594,"['Netflix', 'The Works', 'Tesco', 'Etsy', 'Fat Face', 'Topshop', 'Sainsbury Local', 'Loosely Fitted', 'Sports Direct', 'AMAZON', 'Boots', 'Matalan', 'Amazon', 'Fitted Stitch', 'JustEat', 'Sainsbury', 'Coop Local', 'Deliveroo', 'Lloyds Pharmacy', 'Revella']",[743630833.0],2310.965747820598,2023-12-03 13:05:00
603721739.0,220,22164.41,56.989999999999995,100.74731818181819,"['Netflix', 'Mojang Studios', 'Grand Union BJJ', 'PureGym', 'The Works', 'Tesco', 'Sports Direct', ""Blackwell's"", 'CeX', 'Sainsbury Local', 'Matalan', 'Gamestation', 'Xbox', 'JustEat', 'Blizzard', 'Fat Face', 'Topshop', 'Lloyds Pharmacy', 'Fitted Stitch', 'Deliveroo', 'SquareOnix', 'Sainsbury', 'Five Senses Art', 'Brilliant Brushes']",[835829467.0],1539.8940300420386,2023-12-02 11:25:00
604288474.0,472,24784.49,18.99,52.50951271186441,"['Halifax', 'Disney', 'Amazon', 'PureGym', 'SquareOnix', 'Blizzard', ""Blackwell's"", 'Starbucks', 'Tesco', 'Five Senses Art', 'Sports Direct', 'Deliveroo', 'Mojang Studios', 'Xbox', 'Lloyds Pharmacy', 'Topshop', 'JustEat', 'Fitted Stitch', 'Brilliant Brushes', 'Selfridges', 'Coop Local', 'Matalan', 'Etsy', 'Sainsbury Local', 'Boots', 'Fat Face', 'Revella', 'Loosely Fitted', 'AMAZON', 'The Works', 'Sainsbury']",[],3192.000318813616,2023-12-06 09:19:00
604334058.0,173,19067.15,84.0,110.21473988439307,"['LBG', 'Netflix', 'Amazon', 'Tesco', 'The Crown', 'Five Senses Art', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Hobby Lobby', 'Brilliant Brushes']",[],243.7473999999996,2023-12-06 18:35:00
604870380.0,60,3725.58,42.165,62.092999999999996,"['The Works', 'The Crown', 'Tesco', 'Sports Direct', 'Sainsbury', 'Amazon', 'Deliveroo', 'Selfridges', 'Boots', 'Loosely Fitted', 'JustEat']",[225300087.0],-58.80555290055281,2023-12-03 12:43:00
605116158.0,311,16877.17,22.0,54.26742765273311,"['LBG', 'Netflix', 'Amazon', 'SquareOnix', 'Blizzard', 'PureGym', 'The Works', 'Wool', 'Five Senses Art', 'Fat Face', 'Topshop', 'Tesco', 'Loosely Fitted', 'Deliveroo', 'Mojang Studios', 'Xbox', 'Gamestation', 'Sports Direct', 'Hobby Lobby', 'JustEat', ""Blackwell's"", 'JD Sports', 'Revella', 'Sainsbury Local', 'Brilliant Brushes']",[],1751.14,2023-12-06 16:54:00
605711527.0,170,10893.13,32.47,64.07723529411764,"['PureGym', 'Netflix', 'Disney', 'Xbox', 'Mojang Studios', 'Blizzard', ""Blackwell's"", 'Five Senses Art', 'Tesco', 'Selfridges', 'Fitted Stitch', 'Topshop', 'Sports Direct', 'Fat Face', 'Matalan', 'Sainsbury', 'SquareOnix', 'Gamestation', 'Deliveroo', 'JustEat']",[],67.24601383258357,2023-12-05 20:43:00
607629901.0,86,22608.01,24.035,262.8838372093023,"['Halifax', 'Mojang Studios', 'SquareOnix', 'Xbox', 'Netflix', 'Grand Union BJJ', 'Coffee #1', 'Tesco', 'Fat Face', 'Gamestation', 'Sports Direct', 'Blizzard', 'Deliveroo']",[282046994.0],-2315.8308199081457,2023-12-01 00:00:00
609939116.0,378,21731.86,22.759999999999998,57.491693121693125,"['Blizzard', 'SquareOnix', 'Disney', 'PureGym', 'Tesco', ""Blackwell's"", 'CeX', 'Sports Direct', 'Gamestation', 'Loosely Fitted', 'AMAZON', 'Matalan', 'Revella', 'JustEat', 'Xbox', 'Mojang Studios', 'Coop Local', 'Sainsbury', 'Sainsbury Local', 'Topshop', 'The Works', 'Amazon', 'Fat Face', 'Boots', 'Etsy', 'Lloyds Pharmacy', 'Fitted Stitch', 'Selfridges', 'Deliveroo']",[627917561.0],5814.272946605599,2023-12-06 07:19:00
610450243.0,193,20085.81,29.04,104.07155440414509,"['LBG', 'Disney', 'PureGym', 'The Works', 'The Crown', 'Kings Arms', 'Tesco', 'CeX', 'Deliveroo', 'Sports Direct', ""Blackwell's"", 'Gamestation', 'Mojang Studios', 'SquareOnix', 'JustEat', 'Topshop', 'Matalan', 'Xbox', 'Revella', 'Blizzard']",[],-226.4786000000001,2023-12-05 09:05:00
610645022.0,200,21298.23,49.98,106.49115,"['LBG', 'Netflix', 'Xbox', 'PureGym', 'Tesco', 'Sports Direct', 'JustEat', 'Hobby Lobby', 'Gamestation', 'Five Senses Art', 'CeX', 'Mojang Studios', 'Brilliant Brushes', 'AMAZON', 'Sainsbury', 'Fat Face', 'Deliveroo', 'SquareOnix', 'Blizzard', 'Topshop', 'Matalan']",[],444.96493735508176,2023-12-04 17:57:00
611143859.0,218,33567.1,60.97,153.9775229357798,"['SquareOnix', 'PureGym', 'Netflix', 'Disney', 'Tesco', 'Deliveroo', 'Topshop', 'Revella', 'Gamestation', 'Sports Direct', 'Blizzard', 'CeX', 'JustEat', 'Matalan', 'Starbucks', 'Mojang Studios', 'Xbox', 'Fat Face', 'Loosely Fitted', 'Victoria Park']",[173335108.0],2041.798925000006,2023-12-05 04:55:00
612304466.0,112,3643.58,15.99,32.53196428571429,"['Blizzard', 'Xbox', 'SquareOnix', 'PureGym', 'Disney', 'Netflix', 'The Works', 'Wool', 'Topshop', 'Matalan', 'Deliveroo', 'Sports Direct', 'Tesco', 'Sainsbury', 'Mojang Studios', 'JustEat']",[],-929.1444500000002,2023-12-04 09:29:00
613427466.0,242,12051.55,30.47,49.79979338842975,"['Disney', 'Netflix', 'PureGym', 'Blizzard', 'Mojang Studios', 'The Works', ""Blackwell's"", 'Tesco', 'Gamestation', 'Five Senses Art', 'Sports Direct', 'Matalan', 'Topshop', 'Sainsbury', 'Wool', 'Hobby Lobby', 'Lloyds Pharmacy', 'SquareOnix', 'Coop Local', 'JustEat', 'Loosely Fitted', 'Fitted Stitch', 'Deliveroo', 'Fat Face', 'Etsy', 'Brilliant Brushes', 'Selfridges', 'Xbox']",[],3486.3069644671455,2023-12-06 17:34:00
613729471.0,541,27734.54,17.41,51.26532347504621,"['Halifax', 'Netflix', 'Grand Union BJJ', 'The Works', 'Tesco', 'Coffee #1', 'Topshop', 'Starbucks', 'Matalan', 'Deliveroo', 'Sports Direct', 'Coop Local', 'Sainsbury', 'Fitted Stitch', 'Loosely Fitted', 'JustEat', 'Etsy', 'Costa Coffee', 'Amazon', 'Fat Face', 'Lloyds Pharmacy', 'AMAZON', 'Selfridges', 'Reebok', 'Sainsbury Local', 'Revella', 'Boots']",[],7043.23440422746,2023-12-06 09:03:00
615144184.0,174,9593.66,45.34,55.135977011494255,"['Grand Union BJJ', 'Amazon', 'Xbox', 'Mojang Studios', 'SquareOnix', 'PureGym', 'Tesco', 'Coop Local', ""Blackwell's"", 'Sports Direct', 'Sainsbury', 'Fitted Stitch', 'Selfridges', 'Revella', 'Fat Face', 'Topshop', 'Blizzard', 'Gamestation', 'Deliveroo']",[],945.4912991255194,2023-12-02 13:49:00
616924659.0,141,35057.6,46.84,248.63546099290778,"['Disney', 'Amazon', 'Tesco', 'Matalan', 'Revella', 'Sports Direct', 'Topshop', 'Boots', 'Fat Face', 'Sainsbury', 'Fitted Stitch', 'Sainsbury Local', 'Deliveroo']",[979135922.0],-5.972920176914595,2023-11-30 23:59:00
618138606.0,339,30376.43,14.99,89.60598820058998,"['Halifax', 'Netflix', 'Mojang Studios', 'Xbox', 'Blizzard', 'PureGym', 'Grand Union BJJ', 'Coffee #1', 'Starbucks', 'Tesco', 'Sports Direct', 'JustEat', 'Gamestation', 'SquareOnix', 'Matalan', 'Deliveroo', 'Loosely Fitted', 'Sainsbury Local', 'AMAZON', 'Sainsbury', 'Coop Local', 'Topshop']",[538149119.0],1522.5489999999998,2023-12-06 09:09:00
618514666.0,285,17936.13,29.99,62.933789473684214,"['Halifax', 'Netflix', 'Disney', 'Blizzard', 'PureGym', 'Tesco', 'Xbox', 'Mojang Studios', 'SquareOnix', 'Five Senses Art', 'The Works', 'Gamestation', 'Sports Direct', ""Blackwell's"", 'Loosely Fitted', 'Matalan', 'Boots', 'Amazon', 'Fitted Stitch', 'Fat Face', 'Coop Local', 'Sainsbury Local', 'Topshop', 'Lloyds Pharmacy', 'Hobby Lobby', 'Etsy', 'AMAZON', 'Selfridges', 'JustEat']",[],13075.833088838914,2023-12-06 18:24:00
